STACKQL_SERVICE,STACKQL_RESOURCE,STACKQL_METHOD,SQL_VERB,OBJECT_KEY,RESPONSE_SHAPE,OPERATION_ID,REQUIRED_PARAMS,HTTP_PATH,HTTP_VERB
dataform,workspaces,pull,exec,,PullGitCommitsResponse,dataform.projects.locations.repositories.workspaces.pull,projects|locations|repositories|workspaces,//v1beta1/projects/{projectsId}/locations/{locationsId}/repositories/{repositoriesId}/workspaces/{workspacesId}:pull,POST
dataform,workspaces,push,exec,,PushGitCommitsResponse,dataform.projects.locations.repositories.workspaces.push,projects|locations|repositories|workspaces,//v1beta1/projects/{projectsId}/locations/{locationsId}/repositories/{repositoriesId}/workspaces/{workspacesId}:push,POST
dataform,workspaces,commit,exec,,CommitWorkspaceChangesResponse,dataform.projects.locations.repositories.workspaces.commit,projects|locations|repositories|workspaces,//v1beta1/projects/{projectsId}/locations/{locationsId}/repositories/{repositoriesId}/workspaces/{workspacesId}:commit,POST
dataform,workspaces,reset,exec,,ResetWorkspaceChangesResponse,dataform.projects.locations.repositories.workspaces.reset,projects|locations|repositories|workspaces,//v1beta1/projects/{projectsId}/locations/{locationsId}/repositories/{repositoriesId}/workspaces/{workspacesId}:reset,POST
dataform,workspaces,query_directory_contents,select,,QueryDirectoryContentsResponse,dataform.projects.locations.repositories.workspaces.queryDirectoryContents,projects|locations|repositories|workspaces,//v1beta1/projects/{projectsId}/locations/{locationsId}/repositories/{repositoriesId}/workspaces/{workspacesId}:queryDirectoryContents,GET
dataform,workspaces,search_files,exec,,SearchFilesResponse,dataform.projects.locations.repositories.workspaces.searchFiles,projects|locations|repositories|workspaces,//v1beta1/projects/{projectsId}/locations/{locationsId}/repositories/{repositoriesId}/workspaces/{workspacesId}:searchFiles,GET
dataform,workspaces,make_directory,exec,,MakeDirectoryResponse,dataform.projects.locations.repositories.workspaces.makeDirectory,projects|locations|repositories|workspaces,//v1beta1/projects/{projectsId}/locations/{locationsId}/repositories/{repositoriesId}/workspaces/{workspacesId}:makeDirectory,POST
dataform,workspaces,remove_directory,exec,,RemoveDirectoryResponse,dataform.projects.locations.repositories.workspaces.removeDirectory,projects|locations|repositories|workspaces,//v1beta1/projects/{projectsId}/locations/{locationsId}/repositories/{repositoriesId}/workspaces/{workspacesId}:removeDirectory,POST
dataform,workspaces,move_directory,exec,,MoveDirectoryResponse,dataform.projects.locations.repositories.workspaces.moveDirectory,projects|locations|repositories|workspaces,//v1beta1/projects/{projectsId}/locations/{locationsId}/repositories/{repositoriesId}/workspaces/{workspacesId}:moveDirectory,POST
dataform,workspaces,read_file,exec,,ReadFileResponse,dataform.projects.locations.repositories.workspaces.readFile,projects|locations|repositories|workspaces,//v1beta1/projects/{projectsId}/locations/{locationsId}/repositories/{repositoriesId}/workspaces/{workspacesId}:readFile,GET
dataform,workspaces,remove_file,exec,,RemoveFileResponse,dataform.projects.locations.repositories.workspaces.removeFile,projects|locations|repositories|workspaces,//v1beta1/projects/{projectsId}/locations/{locationsId}/repositories/{repositoriesId}/workspaces/{workspacesId}:removeFile,POST
dataform,workspaces,move_file,exec,,MoveFileResponse,dataform.projects.locations.repositories.workspaces.moveFile,projects|locations|repositories|workspaces,//v1beta1/projects/{projectsId}/locations/{locationsId}/repositories/{repositoriesId}/workspaces/{workspacesId}:moveFile,POST
dataform,workspaces,write_file,exec,,WriteFileResponse,dataform.projects.locations.repositories.workspaces.writeFile,projects|locations|repositories|workspaces,//v1beta1/projects/{projectsId}/locations/{locationsId}/repositories/{repositoriesId}/workspaces/{workspacesId}:writeFile,POST
dataform,workspaces_file_git_statuses,fetch_file_git_statuses,select,,FetchFileGitStatusesResponse,dataform.projects.locations.repositories.workspaces.fetchFileGitStatuses,projects|locations|repositories|workspaces,//v1beta1/projects/{projectsId}/locations/{locationsId}/repositories/{repositoriesId}/workspaces/{workspacesId}:fetchFileGitStatuses,GET
dataform,workspaces_git_ahead_behind,fetch_git_ahead_behind,select,,FetchGitAheadBehindResponse,dataform.projects.locations.repositories.workspaces.fetchGitAheadBehind,projects|locations|repositories|workspaces,//v1beta1/projects/{projectsId}/locations/{locationsId}/repositories/{repositoriesId}/workspaces/{workspacesId}:fetchGitAheadBehind,GET
dataform,workspaces_file_diff,fetch_file_diff,select,,FetchFileDiffResponse,dataform.projects.locations.repositories.workspaces.fetchFileDiff,projects|locations|repositories|workspaces,//v1beta1/projects/{projectsId}/locations/{locationsId}/repositories/{repositoriesId}/workspaces/{workspacesId}:fetchFileDiff,GET
dataform,release_configs,list,select,$.releaseConfigs,ListReleaseConfigsResponse,dataform.projects.locations.repositories.releaseConfigs.list,projects|locations|repositories,//v1beta1/projects/{projectsId}/locations/{locationsId}/repositories/{repositoriesId}/releaseConfigs,GET
dataform,release_configs,create,insert,,ReleaseConfig,dataform.projects.locations.repositories.releaseConfigs.create,projects|locations|repositories,//v1beta1/projects/{projectsId}/locations/{locationsId}/repositories/{repositoriesId}/releaseConfigs,POST
dataform,release_configs,get,select,,ReleaseConfig,dataform.projects.locations.repositories.releaseConfigs.get,projects|locations|repositories|releaseConfigs,//v1beta1/projects/{projectsId}/locations/{locationsId}/repositories/{repositoriesId}/releaseConfigs/{releaseConfigsId},GET
dataform,release_configs,patch,update,,ReleaseConfig,dataform.projects.locations.repositories.releaseConfigs.patch,projects|locations|repositories|releaseConfigs,//v1beta1/projects/{projectsId}/locations/{locationsId}/repositories/{repositoriesId}/releaseConfigs/{releaseConfigsId},PATCH
dataform,release_configs,delete,delete,,Empty,dataform.projects.locations.repositories.releaseConfigs.delete,projects|locations|repositories|releaseConfigs,//v1beta1/projects/{projectsId}/locations/{locationsId}/repositories/{repositoriesId}/releaseConfigs/{releaseConfigsId},DELETE
dataform,compilation_results,list,select,$.compilationResults,ListCompilationResultsResponse,dataform.projects.locations.repositories.compilationResults.list,projects|locations|repositories,//v1beta1/projects/{projectsId}/locations/{locationsId}/repositories/{repositoriesId}/compilationResults,GET
dataform,compilation_results,create,insert,,CompilationResult,dataform.projects.locations.repositories.compilationResults.create,projects|locations|repositories,//v1beta1/projects/{projectsId}/locations/{locationsId}/repositories/{repositoriesId}/compilationResults,POST
dataform,compilation_results,get,select,,CompilationResult,dataform.projects.locations.repositories.compilationResults.get,projects|locations|repositories|compilationResults,//v1beta1/projects/{projectsId}/locations/{locationsId}/repositories/{repositoriesId}/compilationResults/{compilationResultsId},GET
dataform,compilation_results,query,select,,QueryCompilationResultActionsResponse,dataform.projects.locations.repositories.compilationResults.query,projects|locations|repositories|compilationResults,//v1beta1/projects/{projectsId}/locations/{locationsId}/repositories/{repositoriesId}/compilationResults/{compilationResultsId}:query,GET
dataform,workflow_configs,list,select,$.workflowConfigs,ListWorkflowConfigsResponse,dataform.projects.locations.repositories.workflowConfigs.list,projects|locations|repositories,//v1beta1/projects/{projectsId}/locations/{locationsId}/repositories/{repositoriesId}/workflowConfigs,GET
dataform,workflow_configs,create,insert,,WorkflowConfig,dataform.projects.locations.repositories.workflowConfigs.create,projects|locations|repositories,//v1beta1/projects/{projectsId}/locations/{locationsId}/repositories/{repositoriesId}/workflowConfigs,POST
dataform,workflow_configs,get,select,,WorkflowConfig,dataform.projects.locations.repositories.workflowConfigs.get,projects|locations|repositories|workflowConfigs,//v1beta1/projects/{projectsId}/locations/{locationsId}/repositories/{repositoriesId}/workflowConfigs/{workflowConfigsId},GET
dataform,workflow_configs,patch,update,,WorkflowConfig,dataform.projects.locations.repositories.workflowConfigs.patch,projects|locations|repositories|workflowConfigs,//v1beta1/projects/{projectsId}/locations/{locationsId}/repositories/{repositoriesId}/workflowConfigs/{workflowConfigsId},PATCH
dataform,workflow_configs,delete,delete,,Empty,dataform.projects.locations.repositories.workflowConfigs.delete,projects|locations|repositories|workflowConfigs,//v1beta1/projects/{projectsId}/locations/{locationsId}/repositories/{repositoriesId}/workflowConfigs/{workflowConfigsId},DELETE
dataform,workflow_invocations,list,select,$.workflowInvocations,ListWorkflowInvocationsResponse,dataform.projects.locations.repositories.workflowInvocations.list,projects|locations|repositories,//v1beta1/projects/{projectsId}/locations/{locationsId}/repositories/{repositoriesId}/workflowInvocations,GET
dataform,workflow_invocations,create,insert,,WorkflowInvocation,dataform.projects.locations.repositories.workflowInvocations.create,projects|locations|repositories,//v1beta1/projects/{projectsId}/locations/{locationsId}/repositories/{repositoriesId}/workflowInvocations,POST
dataform,workflow_invocations,get,select,,WorkflowInvocation,dataform.projects.locations.repositories.workflowInvocations.get,projects|locations|repositories|workflowInvocations,//v1beta1/projects/{projectsId}/locations/{locationsId}/repositories/{repositoriesId}/workflowInvocations/{workflowInvocationsId},GET
dataform,workflow_invocations,delete,delete,,Empty,dataform.projects.locations.repositories.workflowInvocations.delete,projects|locations|repositories|workflowInvocations,//v1beta1/projects/{projectsId}/locations/{locationsId}/repositories/{repositoriesId}/workflowInvocations/{workflowInvocationsId},DELETE
dataform,workflow_invocations,cancel,exec,,CancelWorkflowInvocationResponse,dataform.projects.locations.repositories.workflowInvocations.cancel,projects|locations|repositories|workflowInvocations,//v1beta1/projects/{projectsId}/locations/{locationsId}/repositories/{repositoriesId}/workflowInvocations/{workflowInvocationsId}:cancel,POST
dataform,workflow_invocations,query,select,,QueryWorkflowInvocationActionsResponse,dataform.projects.locations.repositories.workflowInvocations.query,projects|locations|repositories|workflowInvocations,//v1beta1/projects/{projectsId}/locations/{locationsId}/repositories/{repositoriesId}/workflowInvocations/{workflowInvocationsId}:query,GET
datafusion,locations,list,select,$.locations,ListLocationsResponse,datafusion.projects.locations.list,projects,//v1/projects/{projectsId}/locations,GET
datafusion,locations,get,select,,Location,datafusion.projects.locations.get,projects|locations,//v1/projects/{projectsId}/locations/{locationsId},GET
datafusion,operations,list,select,$.operations,ListOperationsResponse,datafusion.projects.locations.operations.list,projects|locations,//v1/projects/{projectsId}/locations/{locationsId}/operations,GET
datafusion,operations,get,select,,Operation,datafusion.projects.locations.operations.get,projects|locations|operations,//v1/projects/{projectsId}/locations/{locationsId}/operations/{operationsId},GET
datafusion,operations,delete,delete,,Empty,datafusion.projects.locations.operations.delete,projects|locations|operations,//v1/projects/{projectsId}/locations/{locationsId}/operations/{operationsId},DELETE
datafusion,operations,cancel,exec,,Empty,datafusion.projects.locations.operations.cancel,projects|locations|operations,//v1/projects/{projectsId}/locations/{locationsId}/operations/{operationsId}:cancel,POST
datafusion,versions,list,select,$.availableVersions,ListAvailableVersionsResponse,datafusion.projects.locations.versions.list,projects|locations,//v1/projects/{projectsId}/locations/{locationsId}/versions,GET
datafusion,instances,list,select,$.instances,ListInstancesResponse,datafusion.projects.locations.instances.list,projects|locations,//v1/projects/{projectsId}/locations/{locationsId}/instances,GET
datafusion,instances,create,insert,,Operation,datafusion.projects.locations.instances.create,projects|locations,//v1/projects/{projectsId}/locations/{locationsId}/instances,POST
datafusion,instances,get,select,,Instance,datafusion.projects.locations.instances.get,projects|locations|instances,//v1/projects/{projectsId}/locations/{locationsId}/instances/{instancesId},GET
datafusion,instances,delete,delete,,Operation,datafusion.projects.locations.instances.delete,projects|locations|instances,//v1/projects/{projectsId}/locations/{locationsId}/instances/{instancesId},DELETE
datafusion,instances,patch,update,,Operation,datafusion.projects.locations.instances.patch,projects|locations|instances,//v1/projects/{projectsId}/locations/{locationsId}/instances/{instancesId},PATCH
datafusion,instances,restart,exec,,Operation,datafusion.projects.locations.instances.restart,projects|locations|instances,//v1/projects/{projectsId}/locations/{locationsId}/instances/{instancesId}:restart,POST
datafusion,instances_iam_policies,set_iam_policy,replace,,Policy,datafusion.projects.locations.instances.setIamPolicy,projects|locations|instances,//v1/projects/{projectsId}/locations/{locationsId}/instances/{instancesId}:setIamPolicy,POST
datafusion,instances_iam_policies,get_iam_policy,select,$.bindings,Policy,datafusion.projects.locations.instances.getIamPolicy,projects|locations|instances,//v1/projects/{projectsId}/locations/{locationsId}/instances/{instancesId}:getIamPolicy,GET
datafusion,instances_iam_policies,test_iam_permissions,exec,,TestIamPermissionsResponse,datafusion.projects.locations.instances.testIamPermissions,projects|locations|instances,//v1/projects/{projectsId}/locations/{locationsId}/instances/{instancesId}:testIamPermissions,POST
datafusion,dns_peerings,create,insert,,DnsPeering,datafusion.projects.locations.instances.dnsPeerings.create,projects|locations|instances,//v1/projects/{projectsId}/locations/{locationsId}/instances/{instancesId}/dnsPeerings,POST
datafusion,dns_peerings,list,select,$.dnsPeerings,ListDnsPeeringsResponse,datafusion.projects.locations.instances.dnsPeerings.list,projects|locations|instances,//v1/projects/{projectsId}/locations/{locationsId}/instances/{instancesId}/dnsPeerings,GET
datafusion,dns_peerings,delete,delete,,Empty,datafusion.projects.locations.instances.dnsPeerings.delete,projects|locations|instances|dnsPeerings,//v1/projects/{projectsId}/locations/{locationsId}/instances/{instancesId}/dnsPeerings/{dnsPeeringsId},DELETE
datalabeling,operations,projects_operations_list,select,$.operations,GoogleLongrunningListOperationsResponse,datalabeling.projects.operations.list,projects,//v1beta1/projects/{projectsId}/operations,GET
datalabeling,operations,projects_operations_get,select,,GoogleLongrunningOperation,datalabeling.projects.operations.get,projects|operations,//v1beta1/projects/{projectsId}/operations/{operationsId},GET
